image_path,gabor_hist_0,gabor_hist_1,gabor_hist_2,gabor_hist_3,gabor_hist_4,gabor_hist_5,gabor_hist_6,gabor_hist_7,gabor_hist_8,gabor_hist_9,gabor_hist_10,gabor_hist_11,gabor_hist_12,gabor_hist_13,gabor_hist_14,gabor_hist_15,gabor_hist_16,gabor_hist_17,gabor_hist_18,gabor_hist_19,gabor_hist_20,gabor_hist_21,gabor_hist_22,gabor_hist_23,gabor_hist_24,gabor_hist_25,gabor_hist_26,gabor_hist_27,gabor_hist_28,gabor_hist_29,gabor_hist_30,gabor_hist_31,gabor_hist_32,gabor_hist_33,gabor_hist_34,gabor_hist_35,gabor_hist_36,gabor_hist_37,gabor_hist_38,gabor_hist_39,gabor_hist_40,gabor_hist_41,gabor_hist_42,gabor_hist_43,gabor_hist_44,gabor_hist_45,gabor_hist_46,gabor_hist_47,gabor_hist_48,gabor_hist_49,gabor_hist_50,gabor_hist_51,gabor_hist_52,gabor_hist_53,gabor_hist_54,gabor_hist_55,gabor_hist_56,gabor_hist_57,gabor_hist_58,gabor_hist_59,gabor_hist_60,gabor_hist_61,gabor_hist_62,gabor_hist_63
Datasets/wang/Images/train/class6/651.jpg,3,2,1,3,7,4,2,4,6,7,8,13,12,19,19,30,30,51,58,54,73,88,107,129,171,283,565,991,2756,25390,24737,13449,6354,4775,5448,6117,3296,1207,648,386,290,191,111,88,78,53,34,20,14,15,20,17,11,9,19,9,4,6,1,1,3,2,2,3
Datasets/wang/Images/train/class6/678.jpg,3,1,1,4,6,8,8,7,9,9,21,13,20,21,31,40,38,36,39,62,58,63,66,115,151,407,701,1842,58263,21905,7879,1769,1396,1172,742,458,224,122,85,47,60,52,38,47,35,25,21,20,22,22,13,15,13,20,10,14,10,5,2,3,3,5,2,5
Datasets/wang/Images/train/class6/602.jpg,3,2,5,5,5,8,7,11,9,17,11,31,34,49,75,87,125,172,245,364,669,1171,2026,5497,14416,29232,25402,8970,3844,1894,1138,786,529,356,277,183,143,100,95,67,49,29,39,18,24,21,8,6,5,6,3,4,7,1,3,3,2,2,2,1,2,2,4,3
Datasets/wang/Images/train/class6/606.jpg,6,4,2,8,4,8,5,5,13,15,12,20,12,27,16,23,46,52,71,71,72,86,129,178,226,267,408,767,1976,18123,24108,15205,9417,7045,6364,4975,3357,2111,1028,551,323,210,162,127,137,79,79,70,46,42,39,26,27,16,21,20,14,15,12,9,6,3,2,6
Datasets/wang/Images/train/class6/662.jpg,11,13,6,5,6,10,12,6,5,6,3,5,18,27,26,19,30,32,42,43,40,51,85,87,110,183,258,409,597,856,1900,8855,48270,19766,6070,2765,1716,1179,916,694,535,442,338,301,255,211,156,134,116,92,76,81,75,60,60,39,35,42,34,24,17,17,16,16
Datasets/wang/Images/train/class6/663.jpg,5,5,2,3,4,8,2,6,10,5,11,4,25,20,26,40,39,67,100,138,165,223,377,543,839,1309,3586,44873,14562,13888,8209,3541,1708,1022,660,509,404,281,226,153,125,117,91,61,54,47,36,25,25,16,23,22,15,9,4,6,6,2,3,3,6,3,3,4
Datasets/wang/Images/train/class6/613.jpg,4,2,4,4,8,4,5,10,12,25,31,34,32,46,55,55,83,112,142,168,212,284,309,505,725,1288,9085,41963,5269,6610,9107,9224,5765,2801,1338,814,545,373,270,179,157,107,94,90,67,38,30,34,29,30,18,22,13,19,12,10,6,5,7,5,3,2,1,3
Datasets/wang/Images/train/class6/671.jpg,5,4,5,5,2,5,6,22,18,13,14,19,18,26,22,32,33,33,59,96,123,137,201,219,293,475,688,1375,4065,39447,14256,8531,8038,7993,5476,2799,1252,758,445,298,207,170,109,102,58,56,46,36,26,19,22,21,18,15,20,19,9,5,5,7,6,13,6,3
Datasets/wang/Images/train/class6/659.jpg,3,3,5,15,13,10,14,18,30,37,30,57,47,82,111,162,165,203,260,273,397,596,887,1743,23966,33831,9504,5610,4265,3676,3288,2380,1900,1330,863,610,412,283,274,157,137,116,98,102,62,62,41,32,32,13,15,21,13,9,7,5,4,9,5,2,4,1,2,2
Datasets/wang/Images/train/class6/616.jpg,3,1,2,3,3,5,2,3,1,3,2,2,10,18,26,42,37,55,68,64,155,206,345,442,637,972,2314,18129,21488,25045,14988,6193,2628,1570,996,704,381,240,165,71,63,37,27,24,25,18,11,12,4,12,11,8,3,7,1,2,3,2,5,1,2,3,1,3
Datasets/wang/Images/train/class6/600.jpg,4,9,14,11,6,6,10,8,10,6,6,6,7,9,16,31,32,53,63,108,139,145,169,188,265,354,582,2132,30201,18745,6637,5421,6830,11579,8998,2699,864,547,334,236,167,159,99,77,44,48,31,35,24,12,17,8,7,8,6,9,7,14,5,6,7,12,9,13
Datasets/wang/Images/train/class6/667.jpg,5,14,31,25,27,38,55,48,63,56,74,93,135,169,236,302,352,456,588,719,940,1245,1854,2963,5896,7872,9610,14275,9558,7159,7030,6196,6800,5785,2784,1411,772,571,396,313,237,195,138,132,82,109,78,58,65,48,39,30,31,25,33,20,21,16,6,10,5,4,1,5
Datasets/wang/Images/train/class6/673.jpg,5,2,5,7,5,14,10,9,11,14,20,26,31,36,70,74,108,116,125,180,221,265,372,513,680,804,1222,1758,2834,7540,14813,12322,13504,11725,8847,6862,4246,2551,1629,1130,852,599,454,348,258,199,158,144,117,90,85,70,60,48,40,23,15,10,6,7,2,3,5,5
Datasets/wang/Images/train/class6/655.jpg,5,3,8,9,19,17,15,15,24,18,39,37,57,62,85,97,140,173,199,254,375,502,752,1328,2540,25341,23761,13925,6446,3795,2672,2416,2360,2455,2256,1694,1226,757,562,354,277,249,166,145,118,86,73,54,62,55,63,34,31,18,22,13,7,11,9,6,4,1,4,3
Datasets/wang/Images/train/class6/652.jpg,2,2,2,2,3,4,9,12,13,14,14,14,27,21,27,25,51,65,62,77,105,106,125,143,192,244,330,523,946,1615,11014,34039,19082,10042,7692,5080,2461,1270,737,489,337,215,162,144,107,93,93,90,54,59,37,48,33,23,23,16,22,14,9,18,9,8,5,4
Datasets/wang/Images/train/class6/669.jpg,9,13,6,11,14,21,20,19,37,41,41,55,71,111,113,116,162,196,262,350,599,852,1106,2019,5796,9935,13222,13957,12889,10908,8120,5766,3487,2236,1491,1005,666,537,429,317,259,215,178,140,105,78,59,44,31,40,23,21,13,16,19,15,13,4,5,3,5,7,3,3
Datasets/wang/Images/train/class6/639.jpg,7,5,6,5,11,16,15,18,19,43,53,68,73,91,90,91,89,93,132,124,160,214,246,322,459,645,5364,21757,15137,21112,12205,7728,4698,2525,1364,887,491,393,266,193,161,148,115,112,91,53,43,57,49,59,43,36,29,20,15,14,11,7,5,7,5,1,5,3
Datasets/wang/Images/train/class7/718.jpg,5,4,7,4,9,10,2,17,15,12,24,24,26,50,54,81,96,168,276,458,715,1305,2476,4244,7024,10300,12965,14493,13444,10801,7521,4572,2404,1500,924,563,403,294,200,166,110,96,63,50,51,45,31,35,25,15,24,15,13,11,9,9,10,4,7,4,4,8,3,6
Datasets/wang/Images/train/class7/734.jpg,6,5,3,2,2,1,5,8,9,12,15,19,34,34,51,50,96,122,187,300,463,582,737,1169,1517,2178,3257,5147,7714,11041,13035,13036,10276,7849,5951,4037,2935,1986,1331,909,611,456,285,225,177,103,97,52,43,25,22,24,19,10,14,8,0,3,0,2,2,4,3,8
Datasets/wang/Images/train/class7/708.jpg,7,9,6,6,10,7,13,32,39,52,57,73,122,147,202,232,356,411,577,661,932,1173,1519,2024,2623,3596,4783,6019,7584,8886,9353,9516,8389,6976,5720,4113,2942,2215,1701,1201,963,674,549,434,356,244,188,148,102,100,62,58,38,30,20,19,10,5,2,4,4,6,2,2
Datasets/wang/Images/train/class7/740.jpg,7,10,4,11,17,12,7,7,11,8,10,13,8,15,10,31,31,26,65,139,190,393,803,1836,4516,17449,19681,16698,13133,9218,5743,3484,2051,1176,599,305,209,80,54,27,22,23,23,11,12,13,8,10,6,5,7,6,13,4,1,6,4,4,7,7,17,4,2,2
Datasets/wang/Images/train/class7/737.jpg,8,6,8,17,6,18,17,22,43,36,43,58,41,57,64,78,103,118,204,272,341,565,798,1287,2073,3704,6750,11528,12459,11613,10293,8815,7464,5720,4212,2850,1903,1371,859,569,412,306,212,178,180,101,90,64,49,55,63,42,37,29,19,18,15,16,6,3,4,5,4,3
Datasets/wang/Images/train/class7/767.jpg,5,4,8,7,14,15,12,26,21,22,23,20,29,45,42,99,149,266,322,611,958,1373,1865,2803,3468,4422,5422,6954,8122,9574,10596,10490,9039,6762,4721,3186,2232,1524,914,645,431,307,208,114,74,38,45,27,33,27,16,27,12,24,24,16,13,12,11,6,9,8,7,5
Datasets/wang/Images/train/class7/754.jpg,9,8,11,16,28,18,27,39,48,49,56,57,79,107,165,225,307,442,558,728,1008,1258,1673,2397,3309,4982,6407,7646,8503,8380,8429,8074,6644,4910,3879,3011,2433,1936,1798,1427,1218,1135,886,731,646,501,431,407,315,246,185,127,102,85,62,48,40,20,12,10,8,4,1,3
Datasets/wang/Images/train/class7/757.jpg,3,3,3,3,6,7,5,6,4,4,9,7,6,9,14,14,31,42,53,51,64,81,104,140,191,330,531,793,1343,2009,2682,4046,6544,10069,13993,15100,12656,9025,5863,4054,2656,1882,1341,909,559,368,234,129,93,56,33,38,26,20,9,12,10,11,5,0,4,2,5,4
Datasets/wang/Images/train/class7/771.jpg,8,4,7,7,4,2,17,11,9,10,17,21,23,29,43,43,77,85,68,136,233,491,1140,2204,4114,7719,19458,15464,13984,11217,7958,4893,3264,2062,1290,845,360,231,178,103,89,66,52,37,23,32,24,26,19,12,12,11,8,10,7,9,11,7,0,4,8,4,1,3
Datasets/wang/Images/train/class7/722.jpg,5,3,6,1,9,14,27,31,47,56,59,90,114,199,243,357,476,559,917,1158,1791,2910,4752,8557,13892,17673,16116,10572,5384,3146,2134,1631,1212,920,697,557,410,308,217,206,153,146,95,71,80,69,39,35,27,26,21,12,6,12,10,18,9,4,1,3,3,3,2,3
Datasets/wang/Images/train/class7/773.jpg,12,18,13,26,21,18,28,32,40,42,66,87,136,164,291,358,544,733,1104,1494,2311,3253,4596,6161,7970,9927,11843,12326,10732,7883,5375,3434,2171,1510,941,672,433,353,240,196,172,135,107,72,62,32,12,21,17,24,21,13,12,9,6,9,7,4,0,6,2,3,2,2
Datasets/wang/Images/train/class7/721.jpg,2,3,2,4,4,10,9,16,12,15,24,48,46,58,93,100,147,194,228,344,465,666,912,1359,2231,5103,9451,10267,9290,10207,10696,9957,7810,5323,3174,2197,1679,1557,1463,908,569,467,313,205,144,112,81,61,57,39,41,29,25,20,14,8,9,13,4,6,4,6,0,3
Datasets/wang/Images/train/class7/730.jpg,2,2,4,4,1,8,5,7,7,7,9,9,8,17,13,19,20,32,43,66,94,163,341,819,1874,3587,7306,14596,17337,14881,12256,9645,6272,3717,2199,1263,609,275,188,130,113,70,66,39,17,21,10,9,15,8,9,14,7,13,4,10,4,6,4,8,4,6,8,4
Datasets/wang/Images/train/class7/764.jpg,7,7,6,14,15,12,14,24,15,24,24,25,35,48,63,77,101,120,162,212,279,357,509,790,1051,1576,2289,3236,4493,6145,7528,9071,10525,11159,10481,8491,6320,4478,2712,1894,1248,851,574,357,243,202,132,99,68,34,26,16,14,7,8,3,1,4,3,6,4,4,3,8
Datasets/wang/Images/train/class7/746.jpg,3,0,4,3,2,2,4,3,2,2,2,3,2,8,8,16,21,32,40,60,78,98,117,159,223,271,407,517,750,1133,2196,3692,6300,10928,15294,17385,15217,10614,6282,2977,1341,793,465,276,182,115,69,51,35,41,19,16,13,6,2,4,3,4,3,5,1,2,0,3
Datasets/wang/Images/train/class7/760.jpg,4,3,5,5,5,9,10,9,8,14,5,18,18,36,36,85,117,166,264,343,442,745,1194,1836,2799,4148,6147,9393,13017,14147,12626,9674,6838,4873,3414,2090,1288,789,532,347,264,164,88,56,25,31,21,16,19,21,20,15,7,10,7,6,5,6,5,5,7,2,2,3
Datasets/wang/Images/train/class7/717.jpg,4,2,4,1,3,1,9,4,5,6,7,8,6,9,12,15,15,21,32,53,63,93,142,171,270,286,425,633,969,1786,2628,4623,7476,9802,11769,12515,11878,10714,7302,4580,2757,1639,1115,864,661,596,509,433,376,249,177,152,95,94,69,50,39,21,22,22,9,4,3,6
Datasets/wang/Images/train/class7/702.jpg,3,5,5,14,13,11,13,18,14,16,19,39,51,60,70,115,140,196,234,367,503,687,867,1234,1607,2102,2571,3347,4229,4865,5956,7106,8685,10688,10312,8897,7003,4933,3335,2265,1579,1153,792,558,414,342,170,127,118,87,63,61,52,39,30,23,22,27,18,13,7,4,3,7
Datasets/wang/Images/train/class7/700.jpg,3,1,4,6,6,6,6,7,10,15,11,21,22,26,34,42,68,84,105,115,151,207,271,343,496,654,976,1591,2652,4556,8317,13725,18755,16631,11371,6238,3552,2172,1405,937,615,491,382,272,199,117,126,82,80,64,62,48,37,33,27,17,18,14,13,3,4,4,1,3
Datasets/wang/Images/train/class7/705.jpg,3,2,3,3,2,4,10,6,5,5,4,11,6,13,17,17,24,27,51,70,132,185,281,560,834,1495,2669,4615,7530,10377,11662,12076,11066,9453,7909,6426,4191,2527,1470,884,606,397,217,172,63,42,40,20,15,16,12,10,12,6,9,6,11,7,3,4,1,3,3,4
Datasets/wang/Images/train/class7/761.jpg,4,1,3,14,15,12,15,41,42,53,75,101,131,182,216,293,381,470,705,878,1101,1431,1828,2561,3335,4241,5895,7048,7519,7829,7862,7827,7113,5919,4793,4016,3224,2447,2063,1651,1272,1004,790,591,406,315,205,149,105,50,23,18,11,7,4,3,2,0,2,2,2,1,2,5
Datasets/wang/Images/train/class7/732.jpg,9,10,7,4,13,15,19,23,32,46,51,108,135,202,240,378,616,973,1627,3087,5149,8799,13788,16833,15590,11740,7612,4453,2660,1512,794,500,324,237,177,141,80,67,52,25,24,30,16,14,14,11,5,7,7,6,5,1,3,3,3,1,5,1,6,4,3,2,2,3
Datasets/wang/Images/train/class7/749.jpg,6,4,2,2,0,8,1,7,4,10,16,13,31,33,42,38,46,54,77,84,119,155,203,304,391,510,851,1742,3084,5736,11091,17275,19119,14823,9690,5233,2718,1447,771,544,466,324,292,206,141,138,79,71,64,44,37,35,27,18,21,6,5,9,12,9,1,5,6,4
Datasets/wang/Images/train/class7/706.jpg,6,5,8,7,8,11,14,12,14,14,17,30,35,31,37,47,80,91,122,213,260,378,531,797,1242,1836,2644,3940,5846,8045,9944,11663,14024,12513,8019,5229,3480,2043,1450,988,598,456,351,296,221,174,112,104,79,66,40,40,26,8,7,9,8,7,6,6,6,3,5,2
Datasets/wang/Images/train/class7/714.jpg,3,2,4,7,9,13,22,21,29,32,58,71,103,131,150,185,264,359,474,758,1153,2685,11102,18626,11262,10652,11111,10037,6857,4083,2622,1536,1089,763,460,321,245,217,170,147,117,90,58,42,26,15,19,11,21,11,19,5,6,5,3,3,2,2,2,7,2,1,1,3
Datasets/wang/Images/train/class7/778.jpg,3,1,7,4,8,13,10,18,14,22,13,23,26,20,42,64,90,122,189,253,401,536,646,912,1247,1610,2021,2843,4366,5878,9188,15195,16489,11594,6886,4544,3394,2556,1946,1446,1018,732,542,398,247,149,101,91,72,56,42,48,32,31,19,19,8,12,10,11,8,14,1,3
Datasets/wang/Images/train/class7/774.jpg,3,1,9,7,9,5,12,12,20,20,23,25,26,28,37,38,44,51,79,141,181,256,354,544,718,1138,1976,3174,4931,7776,11250,14234,14798,12593,8945,5819,3878,2119,1167,673,372,231,158,106,72,47,25,30,19,17,15,26,18,12,3,3,4,2,4,6,9,4,2,5
Datasets/wang/Images/train/class7/710.jpg,4,1,1,5,4,2,1,4,2,0,12,26,34,52,63,95,118,150,185,221,296,396,577,875,1351,2288,4139,7359,11748,21987,18106,10955,7936,3635,1845,977,711,532,413,307,210,136,109,95,60,55,46,34,29,19,23,16,14,7,10,5,4,2,4,2,1,3,1,6
Datasets/wang/Images/train/class7/745.jpg,3,7,3,5,5,4,13,13,8,17,13,16,25,26,34,49,64,123,170,251,348,534,785,1197,1560,2413,3707,5153,6746,8844,11256,13619,12077,8257,5539,4065,3217,2419,1732,1175,819,540,391,258,169,123,96,81,56,58,41,28,30,20,13,19,10,14,9,10,8,10,2,7
Datasets/wang/Images/train/class7/726.jpg,2,4,3,2,6,11,16,11,17,15,26,36,32,50,75,81,126,216,252,314,491,631,851,1171,1713,2645,4477,4734,4968,6250,7445,8475,8948,8586,7560,6335,5213,4090,3298,2504,1828,1405,999,701,549,377,285,158,113,73,39,26,14,7,8,2,8,5,5,5,2,7,4,4
Datasets/wang/Images/train/class7/777.jpg,2,4,2,2,1,7,8,5,10,23,26,45,55,89,117,150,240,296,386,522,727,980,1390,1848,2537,3336,4687,5815,7349,10374,13465,11824,7873,5177,4034,3238,2542,2061,1689,1386,1018,793,599,388,300,229,166,144,92,67,41,34,23,17,9,8,11,10,6,9,8,4,2,4
Datasets/wang/Images/train/class7/744.jpg,2,2,2,4,5,6,8,11,8,9,14,14,21,25,29,36,52,73,92,117,132,161,233,261,363,446,608,858,1154,1465,2032,3161,4727,7414,10382,12283,12389,11699,9570,6639,4124,2568,1540,1002,732,466,328,266,196,150,95,69,58,55,38,33,19,14,13,10,3,7,6,5
Datasets/wang/Images/train/class7/729.jpg,3,2,5,6,6,6,11,9,12,19,15,21,20,45,46,68,72,132,170,288,363,457,594,845,1217,1710,2451,3506,4676,6120,7803,9347,10400,9848,7898,5991,4973,4151,3433,2837,2228,1603,1240,895,709,511,395,327,199,173,135,106,72,32,25,19,9,8,5,8,5,8,9,7
Datasets/wang/Images/train/class7/712.jpg,8,9,7,12,15,22,38,32,53,71,87,120,193,209,277,364,496,663,898,1296,2053,2860,4420,6372,7776,9610,10702,10600,9499,7664,5791,4504,3624,2289,1404,1030,719,560,434,362,267,213,159,130,85,87,65,29,25,23,14,12,9,5,9,6,7,3,1,2,1,3,1,5
Datasets/wang/Images/train/class7/748.jpg,3,0,3,7,3,3,3,7,11,18,23,25,27,28,33,50,64,70,92,119,152,203,310,430,634,1050,1792,2692,4216,5845,8077,10388,12680,13924,12496,9201,5575,3045,1873,986,564,379,258,182,156,124,115,82,76,47,33,26,29,22,15,6,11,4,4,1,3,2,3,4
Datasets/wang/Images/train/class7/758.jpg,12,8,19,13,28,20,29,39,53,64,77,107,166,226,370,437,598,827,1063,1489,2019,2906,3944,4831,6079,7114,8863,10492,10284,8702,6582,4913,3952,3145,2420,1697,1258,904,625,467,313,230,180,144,114,111,65,57,40,33,23,27,25,30,13,18,12,6,8,3,2,2,2,4
Datasets/wang/Images/train/class7/724.jpg,4,1,3,2,4,2,6,19,15,10,15,7,19,21,21,56,64,89,111,131,158,224,272,323,483,584,843,1357,2024,3492,6653,10329,12636,14148,12902,9737,6060,3820,2564,1991,1530,1117,872,647,563,453,374,329,251,222,143,139,97,80,66,66,47,40,25,14,12,7,5,5
Datasets/wang/Images/train/class7/768.jpg,8,2,2,4,9,22,16,20,32,27,42,53,57,81,87,159,187,247,312,376,558,860,1371,2049,2922,4375,6218,8474,11263,12638,11498,9408,7418,5391,3982,2689,1735,1110,824,513,323,231,176,134,66,59,47,44,44,38,16,17,7,12,6,10,6,2,4,3,4,5,9,2
Datasets/wang/Images/train/class7/755.jpg,5,3,4,2,3,13,14,13,17,12,19,21,33,56,78,114,130,182,246,307,420,579,862,1090,1299,1664,2154,2815,3683,4775,6386,8572,9945,10601,10393,8249,5971,4348,3389,2580,1940,1495,1098,783,587,394,286,204,146,78,61,27,25,22,20,23,20,14,7,9,3,6,2,7
Datasets/wang/Images/train/class7/775.jpg,6,6,2,3,4,2,3,7,7,7,6,11,16,23,27,31,48,45,63,106,132,152,222,271,464,546,848,1406,2269,3942,6398,7557,7783,8018,7997,8885,8743,7909,6473,4944,3750,2647,1819,1288,918,768,549,345,219,181,112,63,69,42,32,37,21,16,15,13,5,6,2,5
Datasets/wang/Images/train/class7/731.jpg,3,5,2,3,2,3,11,19,8,14,16,17,29,21,24,63,76,89,110,157,215,314,431,655,888,1363,2378,3758,5828,7186,7216,6451,6182,5957,5824,5845,5729,5657,5081,4184,3725,3081,2379,1861,1455,1117,820,645,380,304,204,162,120,99,39,29,25,10,14,7,6,3,2,3
Datasets/wang/Images/train/class7/711.jpg,4,4,1,7,2,8,5,8,11,10,18,30,30,44,73,93,143,183,236,346,488,676,940,1325,1677,2549,3395,4334,5447,7137,8128,9017,9009,8149,7287,6127,5119,4219,3194,2573,1950,1467,958,631,423,299,184,92,64,44,37,21,14,10,14,11,8,6,5,4,6,4,1,5
Datasets/wang/Images/train/class7/716.jpg,7,2,3,1,1,2,3,5,8,4,17,18,26,34,25,32,39,58,61,89,118,151,215,345,472,712,967,1698,2828,4620,5478,6837,8924,11158,11364,10174,8679,6794,5129,3609,2617,1762,1199,772,433,316,158,93,51,29,29,17,26,21,16,12,11,11,9,7,3,1,2,2
Datasets/wang/Images/train/class7/759.jpg,4,4,1,2,2,1,4,6,13,19,16,27,23,28,28,37,74,126,255,405,719,1164,2053,4061,9218,16839,16787,14348,10609,7490,4963,3374,2158,1269,769,456,257,178,104,76,64,38,41,27,27,22,28,25,16,7,9,4,4,3,1,2,3,1,7,0,2,3,0,3
Datasets/wang/Images/train/class7/703.jpg,4,5,14,9,7,13,33,25,22,27,52,54,73,95,104,146,183,255,305,456,582,849,1051,1497,1971,2826,3777,4824,6257,7712,8940,9985,9943,8695,7067,5578,3947,3004,2268,1612,1147,864,570,409,293,193,110,72,71,53,51,33,30,33,33,19,14,15,8,5,7,1,3,3
Datasets/wang/Images/train/class7/739.jpg,7,10,11,18,17,23,28,34,46,42,52,88,129,158,220,348,485,654,979,1242,1672,2292,3186,4489,7104,10404,13223,12993,10100,7612,5585,4273,3278,2271,1570,1044,734,466,334,227,190,149,120,96,61,45,28,25,22,14,14,10,10,9,6,5,10,6,7,5,6,3,10,5
Datasets/wang/Images/train/class7/707.jpg,4,1,5,7,4,3,3,3,5,3,7,3,11,8,8,8,8,18,32,51,76,114,205,320,479,784,1178,1772,2651,4085,7292,12146,16977,17333,11962,7125,4540,3155,2031,1272,828,569,361,229,165,109,68,60,39,30,43,23,23,14,17,12,7,2,3,1,2,3,3,4
Datasets/wang/Images/train/class7/733.jpg,3,2,3,4,2,5,11,12,9,21,27,30,30,49,56,62,81,124,152,208,320,572,1008,2038,5783,16582,17178,17571,14677,9436,4782,2531,1390,861,612,439,334,255,193,153,113,87,79,64,66,51,44,47,26,24,32,10,16,7,4,5,3,4,3,5,3,2,0,3
Datasets/wang/Images/train/class7/743.jpg,3,2,1,6,13,14,24,25,21,30,22,34,45,42,81,121,158,276,479,666,1021,1555,2285,3643,5726,9046,13494,16669,15347,10559,6218,3964,2419,1561,987,645,422,216,126,74,39,34,25,19,30,21,12,8,8,8,6,9,7,6,5,2,4,4,6,2,2,2,2,3
Datasets/wang/Images/train/class7/736.jpg,4,10,11,8,10,10,12,13,11,15,20,13,22,41,58,54,84,111,132,194,344,668,1073,2271,4725,10139,15972,15687,13188,11055,8404,5644,3421,1910,1034,590,316,176,122,93,85,72,74,55,58,43,43,33,34,25,15,8,13,9,11,9,15,13,5,2,5,2,4,6
Datasets/wang/Images/train/class7/715.jpg,3,4,2,4,8,15,19,20,26,27,29,42,63,84,131,209,294,394,484,758,1310,3128,20837,23298,15052,11983,8220,4644,2357,1428,881,589,469,348,263,189,116,104,94,74,62,40,42,24,19,15,15,7,10,4,7,8,10,5,5,5,2,2,5,5,4,1,2,5
Datasets/wang/Images/train/class7/701.jpg,6,2,3,2,7,9,9,8,6,4,16,13,17,21,31,54,69,57,103,106,190,251,470,810,1320,2333,4062,6219,8957,10853,12001,12688,11607,8669,6031,3765,2480,1555,1038,676,471,322,240,168,136,108,67,44,43,33,26,20,25,14,10,9,9,6,14,12,4,1,1,3
Datasets/wang/Images/train/class7/741.jpg,3,5,1,3,2,7,5,9,9,13,16,33,29,25,36,40,43,58,67,72,92,113,157,223,284,343,440,632,832,1243,1809,3005,4474,6606,8999,11436,12193,11301,9441,7663,5785,3900,2487,1475,909,563,369,282,175,119,91,90,55,37,49,25,23,34,27,17,18,4,1,7
Datasets/wang/Images/train/class7/747.jpg,5,3,6,14,18,17,11,15,15,21,23,30,31,79,102,175,297,364,507,628,922,1267,1657,2129,2717,3587,5101,7022,10502,12351,11263,8666,6705,5648,4565,3521,2471,1751,1122,719,501,416,294,212,156,137,112,78,56,46,40,34,23,26,18,19,12,15,10,8,6,17,8,13
Datasets/wang/Images/train/class7/723.jpg,4,1,6,5,6,7,13,4,13,12,21,34,46,74,102,132,199,238,341,509,734,1036,1564,2223,3973,8156,14825,16362,14209,10695,6547,3956,2637,2066,1689,1262,1037,867,686,517,355,291,196,143,116,89,56,45,32,28,23,26,24,15,15,10,11,7,2,2,1,3,2,4
Datasets/wang/Images/train/class7/719.jpg,5,6,4,1,4,1,8,9,10,14,17,13,16,19,26,28,39,36,53,60,62,67,67,120,107,173,246,368,514,971,2058,3966,7871,13301,18497,18471,13858,8599,4216,1978,977,460,227,133,105,72,64,55,52,45,36,27,31,25,20,23,17,19,16,7,3,2,4,5
Datasets/wang/Images/train/class7/728.jpg,3,4,1,3,0,3,6,5,8,7,6,3,9,5,10,13,26,39,28,48,77,88,130,221,325,434,640,836,1131,1685,2418,3190,4265,5918,7964,10407,11677,11379,9865,7895,5930,4068,2567,1678,1074,719,444,327,219,158,108,74,48,25,25,19,9,3,7,6,8,9,1,6
Datasets/wang/Images/train/class7/742.jpg,9,10,9,25,21,21,20,33,37,59,71,108,140,165,244,365,526,759,1074,1533,2139,3087,4385,5954,7424,9092,9969,9887,9099,7550,6016,4392,3306,2480,1822,1362,1115,830,632,517,444,338,251,172,124,98,79,74,58,54,65,35,43,26,25,25,22,27,22,9,7,9,6,4
Datasets/wang/Images/train/class7/704.jpg,3,1,1,0,4,2,2,4,3,1,2,2,2,2,2,2,9,17,19,30,31,47,73,88,97,147,168,257,344,473,649,1020,1874,3057,4554,7324,14595,25348,17959,7954,4216,2631,1948,1288,673,398,257,161,98,74,58,59,66,48,31,26,26,17,16,9,14,7,9,7
Datasets/wang/Images/train/class7/766.jpg,5,3,4,8,8,6,16,15,17,24,25,40,50,44,61,48,59,80,93,135,165,178,256,328,536,1000,1674,3066,5097,8363,12702,15273,14648,11662,8380,5456,3236,1766,961,618,434,365,254,171,154,135,110,111,88,76,61,54,44,26,27,24,17,14,13,2,6,3,6,3
Datasets/wang/Images/train/class7/720.jpg,3,1,1,3,5,3,1,3,2,2,1,3,1,5,2,8,9,9,16,15,20,25,22,41,67,99,104,160,192,286,502,900,1417,2206,3615,6107,9283,12564,14280,14227,11886,8187,5004,2847,1602,1023,576,335,174,141,94,77,63,21,24,14,4,2,7,1,2,3,4,3
Datasets/wang/Images/train/class7/772.jpg,7,4,2,3,0,2,4,10,5,7,6,7,13,13,11,22,34,32,34,45,45,56,82,173,436,916,1958,3691,6545,9570,13119,16491,17037,12375,7206,4079,1931,900,418,294,158,99,74,55,47,40,41,50,39,18,17,11,12,6,14,8,5,7,7,0,4,0,4,5
Datasets/wang/Images/train/class7/750.jpg,4,3,3,1,2,4,11,7,12,16,24,38,51,56,63,88,130,160,226,279,384,423,633,779,990,1353,1814,2530,3567,4814,6895,9180,11144,11269,10052,7769,5781,4088,3070,2442,1875,1492,1154,879,685,543,382,315,202,157,115,99,63,44,31,23,23,17,16,15,7,8,1,3
Datasets/wang/Images/train/class7/713.jpg,3,1,1,4,6,6,12,8,10,4,12,12,26,32,38,49,43,54,72,107,125,190,281,405,625,951,1359,2178,3290,5189,7124,9176,10547,11120,10703,8719,6678,5154,3723,2808,1971,1502,1118,822,598,346,261,196,155,100,80,65,50,42,45,27,14,15,17,12,9,5,5,4
